clase,probclase1,probclase2,probclase3,Country,L1Name,L2Namev2,BECTUAREAL2,BECCVPTCHAREAL2,BECAWMNSHPINDXL2,BECAWMNNNGHL2,BECEFFMESHSIZEL2,BECAWEDGDENSL2,BECPOPDENSADJL2,BECPRSBRTL2,BECPRSSUBWAYL2,BECADCRCTYAVGL2,BECADINTDENSL2,BECADSTTDENSL2,BECURBTRVDELAYINDEXL2
3,7.36E-10,4.46E-06,1.00000,Guatemala,Quetzaltenango,Salcaja,268.202,561.9419,3.6739,78.1629,19.036,7.557120289,1295.776,0,0,1.060496078,18.07975418,3625.80091,0.012999604
2,2.08E-13,0.999999444,0.00000,Guatemala,Quetzaltenango,San Andrex Xecul,155.074,210.7758,2.482,74.8913,0.9343,1.474495812,3036.957,0,0,1.130052713,2.893312109,1566.629538,0
3,1.29E-21,6.23E-10,1.00000,Mexico,Acapulco de Juarez,Acapulco de Juarez,9480.4105,1833.4663,9.7059,94.0684,289.9476,1.572075177,4526.995,1,0,1.115232955,5.461487462,1153.907281,0.082032997
1,0.932792048,0.067207952,0.00000,Mexico,Acapulco de Juarez,Coyuca de BenItez,864.1809,295.9953,2.7604,466.7462,0.22,0.037875339,379.0506,0,0,1.166296447,0.15926638,108.8140707,0.015503837
2,5.93E-10,0.999999999,0.00000,Mexico,Acayucan,Acayucan,1179.7122,700.3926,2.7495,154.4371,6.4062,0.298673854,2023.114,0,0,1.070942889,1.630647181,580.7748005,0.006453204
2,3.97E-10,1,0.00000,Mexico,Acayucan,Oluta,224.7312,572.4754,2.8437,106.7446,4.5613,1.756946847,1397.608,0,0,1.037776468,2.702618368,844.1262151,0.003178981
1,0.999987356,1.26E-05,0.00000,Mexico,Acayucan,Soconusco,249.48,277.6951,2.037,528.8953,1.3429,0.533972406,809.4006,0,0,1.075237283,3.057942556,824.0282997,0.001362559
2,1.81E-11,1,0.00000,Mexico,Acuna,Acuna,2795.2192,1046.4596,4.3334,159.1703,4.9552,0.069253314,2530.309,0,0,1.030261661,0.37578147,66.70526667,0.015192319
3,6.08E-16,6.35E-99,1.00000,Mexico,Aguascalientes,Aguascalientes,11839.9138,2258.6013,6.6717,68.7968,757.6096,1.652942003,5067.847,0,0,1.044061145,16.0865126,2694.935194,0.044575033
2,1.71E-13,0.999998906,0.00000,Mexico,Aguascalientes,Jesus Maria,2123.0009,746.9051,4.8799,80.4263,15.3166,0.587142454,1590.843,0,0,1.056141587,5.68733091,1185.409467,0.01110838
2,2.15E-10,1,0.00000,Mexico,Aguascalientes,San Francisco de los Romo,868.2235,422.5329,3.3181,120.1155,5.5225,0.730369028,1012.556,0,0,1.03448044,10.64621058,2134.211904,0.012535336
2,5.36E-12,1,0.00000,Mexico,Campeche,Campeche,4322.5105,1413.4465,4.2251,138.1922,31.0174,0.229328841,3350.129,0,0,1.060990535,1.340446415,361.9230744,0.038510221
3,1.85E-12,4.62E-07,1.00000,Mexico,Cancun,Benito Juarez,9120.4078,1872.9472,5.7337,67.5281,250.9641,0.745461579,4219.385,0,0,1.05837024,6.007561338,1247.932586,0.08223166
2,2.11E-10,1,0.00000,Mexico,Cancun,Isla Mujeres,348.39,574.9898,3.2101,137.2849,0.4171,0.139231607,432.1423,0,0,1.056318792,0.404410817,115.7829031,0.020165019
2,1.49E-10,1,0.00000,Mexico,Celaya,Apaseo el Grande,2101.0604,352.0072,2.722,155.6112,4.9523,0.233726303,1032.661,0,0,1.05615823,4.756902212,1312.593385,0.006197417
3,7.65E-06,3.61E-29,0.99999,Mexico,Celaya,Celaya,7782.3872,1368.7453,5.3042,97.1399,460.48,2.146085307,3860.142,0,0,1.052723473,16.0055864,3038.750443,0.038504488
2,8.51E-11,1,0.00000,Mexico,Celaya,Comonfort,1218.3399,475.0054,3.3488,176.973,3.4586,0.300254249,662.5304,0,0,1.066779057,1.930264037,726.9821735,0.003817713
2,6.78E-09,0.999999993,0.00000,Mexico,Celaya,Cortazar,1488.4221,588.5223,2.9127,250.0329,15.6027,0.622124535,1913.304,0,0,1.046820604,3.187696037,738.3039809,0.029069945
2,2.91E-10,1,0.00000,Mexico,Celaya,Villagran,1146.1464,419.3057,2.6061,148.379,11.3159,0.838459176,1251.85,0,0,1.043409075,4.723661032,1550.188954,0.017810791
2,1.38E-11,1,0.00000,Mexico,Chetumal,Othon P Blanco,4666.5872,1529.7398,3.6108,110.6942,3.5497,0.027602834,1756.249,0,0,1.090632639,0.450105349,169.8716212,0.008559337
1,0.998311598,0.001688402,0.00000,Mexico,Chihuahua,Aldama,567.1776,626.6585,3.5021,509.9012,0.1143,0.015606693,495.2267,0,0,1.072827046,0.17082693,112.0553966,0.001232571
2,1.82E-08,0.999999982,0.00000,Mexico,Chihuahua,Aquiles Serdan,223.6504,230.1057,2.2313,227.9274,0.1043,0.074787067,788.922,0,0,1.081102135,1.110872518,269.5036666,0.001082247
3,1.61E-19,3.14E-07,1.00000,Mexico,Chihuahua,Chihuahua,16916.2168,2511.6563,7.8155,82.162,234.7372,0.357519452,3529.192,1,0,1.049731568,3.280474548,702.0270232,0.018259705
2,4.92E-10,1,0.00000,Mexico,Chilpancingo,Chilpancingo de los Bravo,2702.4304,852.7614,4.7918,285.0644,17.394,0.317159395,2969.999,0,0,1.144209149,0.986450991,210.5342247,0.03421279
2,1.22E-10,0.999999632,0.00000,Mexico,Ciudad del Carmen,Carmen,3938.948,1415.8015,3.3931,86.4684,7.0117,0.050466806,2824.503,0,0,1.038212714,0.444569509,161.3251292,0.044500884
2,4.08E-13,1,0.00000,Mexico,Ciudad Valles,Ciudad Valles,3346.04,1362.1523,4.6143,103.6708,18.7408,0.246487553,1580.591,0,0,1.056905106,1.810062475,490.2435029,0.017571377
3,1.25E-08,1.85E-17,1.00000,Mexico,Coatzacoalcos,Coatzacoalcos,5277.5055,951.3501,4.3704,66.835,320.6043,2.262151756,3026.054,0,0,1.04720083,20.21824679,3743.593865,0.040137087
2,1.76E-10,0.999999999,0.00000,Mexico,Coatzacoalcos,Ixhuatlan del Sureste,260.7279,595.715,2.7893,91.268,1.908,0.693722266,580.4265,0,0,1.095095006,1.669121574,772.9138009,0.001417268
2,6.12E-05,0.951834858,0.04810,Mexico,Coatzacoalcos,Nanchital de Lazaro Cardenas del Rio,330.8396,314.753,2.7205,80.9351,16.2421,4.361644874,1986.632,0,0,1.090594147,19.09711277,3082.139727,0.018185872
2,1.58E-12,1,0.00000,Mexico,Colima,Colima,3030.6624,1144.0947,4.8607,101.8462,84.5984,1.150197609,3131.588,0,0,1.049472933,6.364354237,1250.7356,0.013487211
2,3.24E-06,0.999996758,0.00000,Mexico,Colima,Comala,340.8328,435.2642,3.4287,346.4806,0.838,0.348256091,696.1161,0,0,1.152498545,1.36078155,508.1277984,0.003251144
2,2.25E-10,1,0.00000,Mexico,Colima,Coquimatlan,320.8512,428.4668,2.9402,116.9643,0.7416,0.215978848,571.7177,0,0,1.07473918,0.992878909,367.9414611,0.003034748
2,2.85E-10,1,0.00000,Mexico,Colima,Cuauhtemoc,647.0058,399.4941,2.6747,108.8035,1.7578,0.231075651,417.7819,0,0,1.12621998,1.233030181,500.0307676,0.000294668
2,1.53E-10,0.998761653,0.00124,Mexico,Colima,Villa de Alvarez,1657.6215,745.5331,4.5939,70.7856,78.2599,1.771338188,4096.744,0,0,1.036952206,12.17241185,2012.728376,0.016819804
2,3.53E-10,1,0.00000,Mexico,Cordoba,Amatlan de los Reyes,690.2128,272.2735,2.6348,160.1536,2.0217,0.380569233,767.7253,0,0,1.058337172,5.543615169,1593.302037,0.007226357
3,2.87E-08,1.79E-09,1.00000,Mexico,Cordoba,Cordoba,2232.0916,982.172,4.8491,70.5336,226.7748,4.296908949,4934.457,0,0,1.069930552,18.28204068,3471.373202,0.031037986
2,2.27E-06,0.999976623,0.00002,Mexico,Cordoba,Fortin,720.9879,390.9603,3.4781,94.0942,20.0613,2.752317999,2421.446,0,0,1.058798918,18.97196776,3673.324341,0.050693341
2,3.86E-10,1,0.00000,Mexico,Cordoba,Yanga,312.6622,302.3637,2.6131,158.1112,1.6854,0.714525519,582.2401,0,0,1.040848361,3.813923478,1239.842489,0.002821557
2,2.23E-13,1,0.00000,Mexico,Cuauhtemoc,Cuauhtemoc,6144.32,1581.7384,4.4041,97.6299,18.0553,0.147532743,1183.455,0,0,1.030712154,1.720371044,606.6456483,0.014917824
2,2.39E-10,0.999991223,0.00001,Mexico,Cuautla,Atlatlahucan,758.8812,470.1434,3.5688,67.1358,38.9935,3.284472624,775.2079,0,0,1.114057816,6.45344024,1880.453191,0.003247409
2,7.10E-11,1,0.00000,Mexico,Cuautla,Ayala,1075.9464,364.6413,3.1621,97.1254,2.5249,0.308017429,560.469,0,0,1.099078255,1.126388913,468.9007744,0.005917257
3,2.40E-16,1.88E-77,1.00000,Mexico,Cuautla,Cuautla,2606.128,959.0062,7.6146,66.5606,580.144,11.25615955,3645.614,0,0,1.026565542,20.22600595,4109.290604,0.032826201
2,6.71E-10,0.999999999,0.00000,Mexico,Cuautla,Tlayacapan,229.8583,379.0151,3.389,195.2444,3.4587,2.040470202,892.2406,0,0,1.02231355,2.032106286,468.191444,0.021224816
2,3.13E-14,0.99997555,0.00002,Mexico,Cuautla,Yautepec,2047.8528,608.9112,5.3472,70.8241,37.1515,1.510556922,1377.493,0,0,1.062871459,5.906114111,1740.454621,0.006986033
2,3.44E-10,0.999999562,0.00000,Mexico,Cuautla,Yecapixtla,568.081,429.1749,2.8725,81.625,3.7339,0.614937157,1542.102,0,0,1.045447826,2.009428307,640.395857,0.003512101
3,4.17E-10,0,1.00000,Mexico,Cuernavaca,Cuernavaca,6748.4664,837.0816,4.9754,60.8733,2078.5786,6.798219535,4346.736,0,0,1.08067086,28.51462102,5457.957503,0.105534012
3,4.25E-07,2.23E-26,1.00000,Mexico,Cuernavaca,Emiliano Zapata,2047.6764,658.6523,3.9226,67.5018,353.992,7.128720415,431.7481,0,0,1.070905589,19.53494603,3941.18258,0.020677097
2,1.18E-09,0.999999999,0.00000,Mexico,Cuernavaca,Huitzilac,458.821,409.8701,3.192,180.4623,1.8697,0.425502396,2584.84,0,0,1.148164078,1.667449113,649.1239216,0.016896677
3,7.08E-07,0,1.00000,Mexico,Cuernavaca,Jiutepec,3639.3308,615.0749,3.928,60.9187,2137.3801,13.854497,4972.435,0,0,1.065599226,45.5752958,7966.312212,0.065806039
3,2.77E-06,7.18E-14,1.00000,Mexico,Cuernavaca,Temixco,2074.9512,733.3386,4.4598,82.9758,273.3335,5.857528959,2661.39,0,0,1.059659196,18.60274812,3716.4972,0.025333041
2,3.49E-11,1,0.00000,Mexico,Cuernavaca,Tepoztlan,641.972,509.003,3.6718,122.5614,3.0119,0.475162967,765.9054,0,0,1.15771861,1.736048967,695.5163667,0.031128112
2,9.24E-11,0.999999895,0.00000,Mexico,Cuernavaca,Tlaltizapan,1011.237,378.4758,3.0547,83.6223,4.191,0.461580083,1345.342,0,0,1.066375273,4.025194664,1011.457695,0.009821499
2,1.35E-07,0.936152947,0.06385,Mexico,Cuernavaca,Xochitepec,1383.0288,396.5782,3.6149,68.2856,23.5174,1.733438976,746.4274,0,0,1.076632076,17.84081566,4006.878428,0.014691689
2,1.86E-14,1,0.00000,Mexico,Culiacan,Culiacan,15784.8088,2010.4919,4.7509,111.6261,104.544,0.169187065,3434.01,0,0,1.057063894,3.257998829,770.3856083,0.040171855
2,6.71E-13,0.999988392,0.00001,Mexico,Delicias,Delicias,3274.7511,1377.7537,5.4271,85.0147,97.7031,1.443379484,2652.689,0,0,1.019636292,8.719557572,1856.088476,0.002165959
2,8.12E-16,0.999999995,0.00000,Mexico,Durango,Durango,9812.1348,2301.9751,5.8277,97.1162,59.9732,0.174434293,4176.322,0,0,1.068127117,1.931210678,417.113844,0.025453506
2,2.09E-13,1,0.00000,Mexico,Ensenada,Ensenada,11018.8182,1574.1025,5.4567,137.6389,3.8827,0.017734278,1977.809,0,0,1.042656256,15.52798048,3528.034128,0.020144797
2,4.25E-08,0.999999957,0.00000,Mexico,Fresnillo,Fresnillo,4900.93,1000.9394,3.5526,314.6371,7.517,0.064512989,1872.692,0,0,1.052374678,0.548268531,231.4135603,0.010353714
3,1.54E-38,0,1.00000,Mexico,Guadalajara,Guadalajara,14031,299.9123,1.9416,60.0856,13015.9884,6.062924525,11092.86,1,1,1.016760059,122.4764949,19387.58855,0.140865672
3,5.20E-09,8.83E-78,1.00000,Mexico,Guadalajara,El Salto,2887.2912,624.2517,5.012,63.9534,442.8174,8.257171399,714.6387,0,0,1.046724739,54.19929268,8108.691718,0.016538838
2,8.75E-10,0.999999999,0.00000,Mexico,Guadalajara,Ixtlahuacan de los Membrillos,1053.36,309.6443,2.6958,111.5634,2.9407,0.357358759,2983.662,0,0,1.050617286,6.167323262,1686.15647,0.002011563
2,3.53E-10,1,0.00000,Mexico,Guadalajara,Juanacatlan,250.6482,386.5953,2.4146,110.9525,1.0997,0.48919496,474.6081,0,0,1.120531608,2.637166806,718.4586112,0.001227795
2,7.45E-11,0.986976752,0.01302,Mexico,Guadalajara,Tlajomulco de Zuniga,7911.108,665.4965,4.2739,73.2626,61.2685,0.443036569,1828.225,0,0,1.075188708,16.80571895,2994.954508,0.053877284
3,4.35E-07,0,1.00000,Mexico,Guadalajara,Tlaquepaque,7606.8928,955.4471,3.6484,62.0555,2673.9212,6.975690881,5161.453,0,0,1.036103376,87.08539029,12668.76565,0.11880103
3,6.32E-09,1.04E-166,1.00000,Mexico,Guadalajara,Tonala,5440.4111,973.1069,4.9031,63.4213,864.9897,5.491200468,7154.878,0,0,1.054948445,51.14141678,7915.747637,0.019630033
3,1.07E-16,0,1.00000,Mexico,Guadalajara,Zapopan,17899.5744,1876.8969,6.2669,65.6372,2014.4948,2.178373252,6243.516,0,0,1.07235211,21.02053019,3528.203516,0.17084238
2,3.69E-14,1,0.00000,Mexico,Guanajuato,Guanajuato,2222.1888,927.6141,6.1229,164.5351,18.2776,0.747035556,2460.824,0,0,1.220789033,1.536490322,476.9367712,0.076500329
2,5.67E-11,1,0.00000,Mexico,Guaymas,Empalme,1497.2346,640.2964,3.4304,125.4819,14.3025,0.535396989,2044.884,0,0,1.035762203,3.775661155,964.8439813,0.00341774
2,1.68E-13,1,0.00000,Mexico,Guaymas,Guaymas,3883.6707,1078.6546,5.1785,171.4047,6.3079,0.091889277,1812.344,0,0,1.051753245,0.766229034,200.0427634,0.010339081
2,3.01E-20,1,0.00000,Mexico,Hermosillo,Hermosillo,17483.7962,2817.3348,7.2406,124.0697,101.1313,0.163271743,3187.872,0,0,1.054835883,1.268594275,339.4951073,0.029159887
2,1.44E-10,1,0.00000,Mexico,Hidalgo del Parral,Hidalgo del Parral,1699.1042,808.5227,3.6029,114.3921,6.8259,0.182032087,3387.758,0,0,1.060989411,1.48614576,266.0334543,0.012585059
2,1.17E-13,0.999996676,0.00000,Mexico,Iguala,Iguala de la Independencia,2070.096,857.9045,5.3196,81.1069,45.9692,1.03472778,2885.689,0,0,1.045492275,2.627625573,572.6575621,0.017380986
2,5.90E-05,0.999940974,0.00000,Mexico,Irapuato,Irapuato,7314.6816,1444.9576,4.317,121.485,229.0732,1.057831583,4086.325,0,0,1.053184754,7.467060946,1644.018571,0.072592325
3,1.79E-21,3.41E-169,1.00000,Mexico,Juarez,Juarez,23765.196,2121.6704,7.2173,63.9459,986.8246,0.797327968,3927.193,0,0,1.040920011,9.721556159,1769.832484,0.027099812
2,2.73E-13,1,0.00000,Mexico,La Paz,La Paz,6706.9058,1304.1074,4.6135,121.661,6.8153,0.039728373,2466.431,0,0,1.101804451,0.386636581,196.5439999,0.022473283
2,8.44E-12,0.999999999,0.00000,Mexico,La Piedad,La Piedad,1739.7086,766.987,4.1613,94.7357,26.7334,1.216269064,2182.709,0,0,1.059889475,9.119559601,1888.939256,0.016666124
2,1.08E-07,0.999999892,0.00000,Mexico,La Piedad,Penjamo,3033.2821,483.0935,2.7736,301.5673,2.522,0.067894365,895.2698,0,0,1.072102966,0.920955825,367.4806697,0.00669465
3,5.94E-16,0,1.00000,Mexico,Leon,Leon,16504.4421,2153.5062,6.4776,72.0474,1387.966,1.985888047,6491.158,1,0,1.057395493,19.19013234,3417.822972,0.067243511
2,5.71E-11,1,0.00000,Mexico,Leon,Silao,2729.7903,645.3447,3.0784,155.6996,11.977,0.322495089,1563.594,0,0,1.080404327,3.15210574,1010.595829,0.027868454
2,1.69E-14,1,0.00000,Mexico,Los Mochis,Ahome,8671.6784,1565.879,4.9635,105.672,49.0942,0.206229308,2686.536,0,0,1.042865471,3.030891669,717.4091362,0.009627098
2,4.10E-18,0.999999851,0.00000,Mexico,Manzanillo,Manzanillo,3701.4299,1224.0473,6.895,85.1018,41.2566,0.769812431,1889.795,0,0,1.122030545,3.884653824,1060.974165,0.02047371
2,2.26E-14,0.998763421,0.00124,Mexico,Matamoros,Matamoros,8774.5622,1972.8684,5.8207,80.6587,115.4025,0.364617986,3426.226,0,0,1.04787991,2.885779722,672.9176769,0.070154145
2,4.59E-16,1,0.00000,Mexico,Mazatlan,Mazatlan,6446.4312,1501.0213,6.5588,119.7204,101.4852,0.641763173,4580.493,0,0,1.085412853,5.326584806,937.2669734,0.018528283
2,1.70E-09,0.999999998,0.00000,Mexico,Merida,Conkal,127.26,327.4343,2.7914,107.7313,0.4165,0.496766863,3224.182,0,0,1.064720287,5.262633689,2156.994712,0.005244497
3,5.30E-12,1.70E-09,1.00000,Mexico,Merida,Kanasin,1421.0964,885.7008,6.2226,68.6002,170.5377,5.284108972,512.0309,0,0,1.034724325,21.77093165,4294.222002,0.007815556
3,2.27E-17,0,1.00000,Mexico,Merida,Merida,16556.2276,2080.5357,6.4983,66.023,2110.4966,2.471249863,3887.676,0,0,1.030456079,29.67252145,5606.607334,0.048595245
2,1.37E-09,0.999999999,0.00000,Mexico,Merida,Ucu,30.9606,98.8047,1.6928,126.1925,0.0066,0.084147244,225.1694,0,0,1.08759712,1.627876176,548.5390618,0.004526105
2,8.06E-12,1,0.00000,Mexico,Merida,Uman,894.7807,711.8019,3.9515,107.7012,7.8488,0.73364902,1383.458,0,0,1.051387324,4.748444534,1377.840312,0.002460402
2,1.31E-18,0.999998914,0.00000,Mexico,Mexicali,Mexicali,23359.1937,2654.6008,6.4903,100.0583,133.1923,0.122735313,2830.817,0,0,1.037589779,1.449001046,387.2695449,0.013955837
3,1.85E-07,0,1.00000,Mexico,Mexico City,Naucalpan de Juarez,7207.3794,853.4311,3.9747,61.7584,3113.5914,7.913978261,10321.37,0,1,1.068434512,50.93191374,8832.23118,0.231349773
1,0.991842641,0,0.00816,Mexico,Mexico City,Nezahualcoyotl,5261.49,328.0514,1.8549,60.1166,2859.3234,6.058085758,21122.04,0,1,1.013269966,128.0520082,21246.28054,0.078615245
3,7.14E-08,0,1.00000,Mexico,Mexico City,Alvaro Obregon,6747.12,330.8519,2.4189,60.1345,4727.2343,8.16628124,10690.3,0,1,1.062739454,56.51494676,10038.65075,0.221915504
3,0.020366615,0,0.97963,Mexico,Mexico City,La Paz,2452.77,369.158,2.5228,60.5955,1601.3586,13.11417919,9473.021,0,1,1.025232847,72.93445554,12013.16205,0.089155588
3,4.70E-05,0,0.99995,Mexico,Mexico City,Tlahuac,3832.47,539.243,3.3747,61.1501,1429.1606,8.410865739,7073.105,0,1,1.025468648,40.69803778,6961.621197,0.062810885
3,7.46E-24,0,1.00000,Mexico,Mexico City,Ecatepec de Morelos,12265.38,537.8502,3.7275,60.0449,9608.1093,10.21177789,13225.57,0,1,1.029782602,102.5531905,16230.07894,0.099578148
1,0.977904124,0,0.02210,Mexico,Mexico City,Azcapotzalco,3353.67,0,1.3256,,3353.67,9.178004992,15141.23,1,1,1.018564733,100.3009948,16480.12046,0.141014775
1,0.999993562,0,0.00001,Mexico,Mexico City,Iztacalco,2309.4,0,1.7695,,2309.4,14.75707976,17463.93,0,1,1.012586191,130.6382383,20113.56027,0.135617776
3,0.01393996,0,0.98606,Mexico,Mexico City,Miguel Hidalgo,4639.86,0,1.8901,,4639.86,11.1210252,8433.656,0,1,1.057199668,94.37040991,17017.3437,0.366395819
3,0.001344877,0,0.99866,Mexico,Mexico City,Coyoacan,5392.17,0,1.4939,,5392.17,8.145143792,11886.74,0,1,1.050319274,111.7211087,17768.3154,0.266267511
1,0.999966736,0,0.00003,Mexico,Mexico City,Benito Juarez,2671.38,0,1.2638,,2671.38,9.792691418,572.5044,1,1,1.00861025,131.6237882,22480.68688,0.264162218
3,1.24E-10,0,1.00000,Mexico,Mexico City,Gustavo A. Madero,7751.0699,244.6338,2.3643,60.0096,6820.1262,9.298998604,2205.313,1,1,1.0610626,111.5806443,18171.79485,0.193356962
3,1.20E-22,0,1.00000,Mexico,Mexico City,Iztapalapa,10847.4304,261.455,1.8442,61.5225,10183.7426,6.672089043,17325.19,0,1,1.035255034,125.8161433,18772.5398,0.146349223
1,0.999960967,0,0.00004,Mexico,Mexico City,Cuauhtemoc,3251.88,0,1.3123,,3251.88,9.225432673,17042.64,1,1,1.011205095,123.1360843,20948.38772,0.238453873
1,0.997432129,0,0.00257,Mexico,Mexico City,Venustiano Carranza,2822.1292,454.0682,2.5358,60.9122,2310.8192,15.20011178,14157.42,1,1,1.021287427,125.0840799,19521.20959,0.194973462
3,4.85E-08,3.65E-10,1.00000,Mexico,Mexico City,Acolman,2030.2212,639.6517,4.5727,63.9252,196.7948,5.841356279,2044.217,0,0,1.028436094,20.23807901,3685.47457,0.046171797
2,4.71E-10,0.999971402,0.00003,Mexico,Mexico City,Amecameca,659.1585,578.735,3.4413,68.0269,9.3452,1.081470253,3750.451,0,0,1.034641229,1.80605894,625.9460407,0.012229799
2,2.90E-11,0.999999997,0.00000,Mexico,Mexico City,Apaxco,798.4788,397.368,3.6293,91.1549,18.6155,2.220848216,1052.87,0,0,1.055878512,3.484497204,1185.195109,0.01625959
2,7.09E-09,0.999999993,0.00000,Mexico,Mexico City,Atenco,954.81,435.906,2.8853,155.2176,34.674,2.035947541,1300.797,0,0,1.02301227,9.465288328,3118.975736,0.027192985
3,4.28E-05,0,0.99996,Mexico,Mexico City,Atizapan de Zaragoza,4593.4168,874.9188,2.7553,62.6862,1797.9616,6.734922557,8570.786,0,0,1.076978624,59.02088997,10261.27675,0.106417385
2,2.33E-10,0.999999583,0.00000,Mexico,Mexico City,Atlautla,322.5585,330.9558,3.5362,78.4976,2.2476,0.652700942,2109.326,0,0,1.111011072,0.243186732,67.19130198,0.001077524
2,2.46E-09,0.999999998,0.00000,Mexico,Mexico City,Axapusco,485.5488,323.2175,2.5058,207.9415,0.7786,0.216517988,443.4325,0,0,1.08276872,1.364571897,471.2153253,0.00220792
2,1.20E-05,0.999988001,0.00000,Mexico,Mexico City,Ayapango,142.56,306.4244,2.2642,98.6775,0.9469,0.911769683,12976.77,0,0,1.009569729,0.549656765,292.5860685,0.010777261
3,7.26E-07,0.25116883,0.74883,Mexico,Mexico City,Chalco,3559.4181,631.6219,3.7805,63.2545,121.7125,1.64715076,4618.909,0,0,1.019345435,16.96422334,3165.027017,0.043889857
3,5.33E-06,0.000393041,0.99960,Mexico,Mexico City,Chiautla,530.3694,374.936,3.7185,70.1752,31.689,7.3584248,3825.669,0,0,1.041357415,9.576232041,2951.121191,0.010680039
3,5.94E-05,4.24E-81,0.99994,Mexico,Mexico City,Chicoloapan,1297.53,572.3921,3.7208,61.1257,374.9168,11.92936193,10433.7,0,0,1.062166283,55.42227394,7769.194189,0.051904886
3,0.116687387,3.30E-198,0.88331,Mexico,Mexico City,Chiconcuac,489.9606,392.6579,2.5314,60.999,303.312,28.35045358,2052.086,0,0,1.018494504,62.12699111,11321.05213,0.025695
3,0.001148785,0,0.99885,Mexico,Mexico City,Chimalhuacan,4575.06,359.5164,3.4626,60.2986,3823.0029,15.14102551,13230.36,0,0,1.011739892,114.9671474,17799.19374,0.035587856
3,0.000400429,0,0.99960,Mexico,Mexico City,Coacalco de Berriozabal,2113.1999,243.7818,1.7517,60.4472,1264.3511,9.041285538,2955.767,0,0,1.040724074,60.51675862,11006.15664,0.048588216
2,9.89E-07,0.99947067,0.00053,Mexico,Mexico City,Cocotitlan,134.19,437.2112,2.2407,80.0031,6.8076,4.792472885,1729.567,0,0,1.017568208,8.413693738,1958.032699,0.021297198
3,8.04E-06,5.93E-05,0.99993,Mexico,Mexico City,Coyotepec,565.8274,642.1001,4.1854,67.7865,47.709,7.405018708,12122.88,0,0,1.066719637,5.682130631,1736.405016,0.031550096
3,7.66E-07,1.44E-83,1.00000,Mexico,Mexico City,Cuajimalpa de Morelos,2226.7808,512.3217,4.9588,63.1475,590.8718,11.1999405,5984.961,0,0,1.125297811,24.66435165,5630.325676,0.191392878
3,8.83E-05,2.54E-49,0.99991,Mexico,Mexico City,Cuautitlan,1761.1182,708.5531,2.421,67.8818,413.8882,6.429169019,6093.896,0,0,1.059762171,37.65524211,6316.078827,0.093663889
3,2.93E-12,0,1.00000,Mexico,Mexico City,Cuautitlan Izcalli,7469.55,929.6211,4.8843,60.997,4475.9227,13.38326306,5709.105,0,0,1.056297974,59.51251098,10186.3223,0.101993912
2,0.017576012,0.743126381,0.23930,Mexico,Mexico City,Ecatzingo,65.6096,163.8566,2.5435,65.6228,0.2132,0.695913557,15235.31,0,0,,,,0
2,1.32E-14,0.999810014,0.00019,Mexico,Mexico City,Huehuetoca,1591.8251,520.0615,5.8329,67.1551,54.4613,2.596558921,705.6404,0,0,1.041909387,3.920945775,1263.015073,0.067180323
2,9.64E-11,1,0.00000,Mexico,Mexico City,Hueypoxtla,883.3511,287.9723,3.5055,179.8348,4.2374,0.558598999,810.7054,0,0,1.061686122,1.22595747,514.8732425,0.000764793
2,0.001131033,0.989659993,0.00921,Mexico,Mexico City,Huixquilucan,2374.027,735.7959,3.2212,76.5902,155.377,2.10418168,7271.104,0,0,1.167930106,10.23137556,2959.582798,0.135508396
1,1,0,0.00000,Mexico,Mexico City,Isidro Fabela,2.52,63.084,1.4077,2231.1072,0.0003,0.060235748,2970.371,0,0,1.234130481,0.549019678,374.9668958,1.41789E-05
3,2.08E-07,3.17E-17,1.00000,Mexico,Mexico City,Ixtapaluca,4325.8494,797.2009,4.6343,78.9114,351.7161,2.777983143,4488.267,0,0,1.086869704,13.99694094,2649.04539,0.050027
